,image_name,subject_id,median_count,mean_count,mode_min_count,mode_max_count,mode_count,mode_count_avg,users,sum_annotations_count,annotations_count,dbscan_count_sil,HDBSCAN_count,eps,min_cluster_size,max_cluster_size,noise_points
901,EPS06-2_147.jpg,72336097,11.0,10.75,12,12,[12],12.0,8,86,"[8, 10, 10, 10, 12, 12, 12, 12]",4.0,5.0,0.0,5.0,0,0.0
902,EPS06-2_148.jpg,72336098,26.0,26.18,22,22,[22],22.0,11,288,"[20, 22, 22, 22, 24, 26, 28, 30, 30, 32, 32]",13.0,18.0,0.0,5.0,0,16.0
903,EPS06-2_149.jpg,72336099,2.0,2.0,2,2,[2],2.0,1,2,[2],0.0,0.0,0.0,0.0,0,0.0
904,EPS06-2_150.jpg,72336100,2.0,2.0,2,2,[2],2.0,1,2,[2],0.0,0.0,0.0,0.0,0,0.0
905,EPS06-2_153.jpg,72336103,2.0,2.0,2,2,[2],2.0,4,8,"[2, 2, 2, 2]",0.0,1.0,0.0,5.0,0,2.0
906,EPS06-2_154.jpg,72336104,5.0,6.2,4,4,[4],4.0,10,62,"[4, 4, 4, 4, 4, 6, 8, 8, 10, 10]",6.0,3.0,0.0,5.0,0,8.0
907,EPS06-2_155.jpg,72336105,18.0,21.14,18,18,[18],18.0,14,296,"[14, 16, 18, 18, 18, 18, 18, 18, 20, 20, 20, 22, 34, 42]",10.0,11.0,0.0,5.0,0,24.0
908,EPS06-2_156.jpg,72336106,16.0,15.88,14,14,[14],14.0,17,270,"[12, 12, 14, 14, 14, 14, 14, 14, 16, 16, 16, 16, 18, 18, 20, 20, 22]",7.0,10.0,0.0,5.0,0,9.0
909,EPS06-2_157.jpg,72336107,6.0,7.38,6,6,[6],6.0,13,96,"[2, 4, 4, 6, 6, 6, 6, 8, 8, 10, 12, 12, 12]",3.0,3.0,0.0,5.0,0,10.0
910,EPS06-2_158.jpg,72336108,6.0,6.71,6,6,[6],6.0,14,94,"[4, 4, 4, 4, 6, 6, 6, 6, 6, 8, 8, 8, 10, 14]",5.0,5.0,0.0,5.0,0,0.0
911,EPS06-2_159.jpg,72336109,4.0,5.0,4,4,[4],4.0,8,40,"[2, 2, 4, 4, 4, 6, 8, 10]",4.0,3.0,0.0,5.0,0,4.0
912,EPS06-2_160.jpg,72336110,2.0,2.44,2,2,[2],2.0,9,22,"[2, 2, 2, 2, 2, 2, 2, 2, 6]",2.0,1.0,0.0,5.0,0,8.0
913,EPS06-2_166.jpg,72336113,6.0,6.0,6,6,[6],6.0,1,6,[6],0.0,1.0,0.0,5.0,0,0.0
