,image_name,dbscan_count,dbscan_noise,dbscan_silouette_score,dbscan_BIC_score,eps,min_samples
4,SFM01-2-2-3_193.jpg,0,19,,,0.05,3
5,SFM01-2-2-3_193.jpg,0,19,,,0.05,5
6,SFM01-2-2-3_193.jpg,0,19,,,0.05,8
7,SFM01-2-2-3_193.jpg,0,19,,,0.05,10
8,SFM01-2-2-3_193.jpg,2,11,-0.09152222694752161,,0.1,3
9,SFM01-2-2-3_193.jpg,1,14,,,0.1,5
10,SFM01-2-2-3_193.jpg,0,19,,,0.1,8
11,SFM01-2-2-3_193.jpg,0,19,,,0.1,10
12,SFM01-2-2-3_193.jpg,1,3,,,0.2,3
13,SFM01-2-2-3_193.jpg,1,3,,,0.2,5
14,SFM01-2-2-3_193.jpg,1,6,,,0.2,8
15,SFM01-2-2-3_193.jpg,1,9,,,0.2,10
16,SFM01-2-2-3_193.jpg,1,3,,,0.3,3
17,SFM01-2-2-3_193.jpg,1,3,,,0.3,5
18,SFM01-2-2-3_193.jpg,1,3,,,0.3,8
19,SFM01-2-2-3_193.jpg,1,3,,,0.3,10
20,SFM01-2-2-3_193.jpg,1,3,,,0.4,3
21,SFM01-2-2-3_193.jpg,1,3,,,0.4,5
22,SFM01-2-2-3_193.jpg,1,3,,,0.4,8
23,SFM01-2-2-3_193.jpg,1,3,,,0.4,10
24,SFM01-2-2-3_193.jpg,1,3,,,0.5,3
25,SFM01-2-2-3_193.jpg,1,3,,,0.5,5
26,SFM01-2-2-3_193.jpg,1,3,,,0.5,8
27,SFM01-2-2-3_193.jpg,1,3,,,0.5,10
0,SFM01-2-2-3_194.jpg,1,121,,,0.01,3
1,SFM01-2-2-3_194.jpg,0,124,,,0.01,5
2,SFM01-2-2-3_194.jpg,0,124,,,0.01,8
3,SFM01-2-2-3_194.jpg,0,124,,,0.01,10
4,SFM01-2-2-3_194.jpg,12,48,0.23363709941734628,,0.05,3
5,SFM01-2-2-3_194.jpg,8,66,0.04545847660048845,,0.05,5
6,SFM01-2-2-3_194.jpg,3,95,-0.12898780977971452,,0.05,8
7,SFM01-2-2-3_194.jpg,2,104,0.040639758867839944,,0.05,10
8,SFM01-2-2-3_194.jpg,12,24,0.5392508094889418,,0.1,3
9,SFM01-2-2-3_194.jpg,11,30,0.4726251140998843,,0.1,5
10,SFM01-2-2-3_194.jpg,6,62,0.1456214174607548,,0.1,8
11,SFM01-2-2-3_194.jpg,3,89,-0.033422361117662405,,0.1,10
12,SFM01-2-2-3_194.jpg,10,13,0.6615723566990935,,0.2,3
13,SFM01-2-2-3_194.jpg,10,13,0.6615723566990935,,0.2,5
14,SFM01-2-2-3_194.jpg,9,27,0.5240493033502801,,0.2,8
15,SFM01-2-2-3_194.jpg,6,53,0.24823740413770956,,0.2,10
16,SFM01-2-2-3_194.jpg,10,10,0.6365486226641038,,0.3,3
17,SFM01-2-2-3_194.jpg,9,13,0.6043411544725671,,0.3,5
18,SFM01-2-2-3_194.jpg,9,13,0.6043411544725671,,0.3,8
19,SFM01-2-2-3_194.jpg,7,30,0.4474032891960197,,0.3,10
20,SFM01-2-2-3_194.jpg,9,10,0.5366382452281586,,0.4,3
21,SFM01-2-2-3_194.jpg,8,13,0.5060510547027419,,0.4,5
22,SFM01-2-2-3_194.jpg,8,13,0.5060510547027419,,0.4,8
23,SFM01-2-2-3_194.jpg,6,30,0.34941107004291994,,0.4,10
24,SFM01-2-2-3_194.jpg,7,8,0.31378670225114097,,0.5,3
25,SFM01-2-2-3_194.jpg,7,9,0.31283517777542735,,0.5,5
26,SFM01-2-2-3_194.jpg,7,11,0.3257434738335842,,0.5,8
27,SFM01-2-2-3_194.jpg,5,28,0.2350805228456022,,0.5,10
0,SFM01-2-2-3_201.jpg,0,103,,,0.01,3
1,SFM01-2-2-3_201.jpg,0,103,,,0.01,5
2,SFM01-2-2-3_201.jpg,0,103,,,0.01,8
3,SFM01-2-2-3_201.jpg,0,103,,,0.01,10
4,SFM01-2-2-3_201.jpg,7,78,-0.3158381398701635,,0.05,3
5,SFM01-2-2-3_201.jpg,0,103,,,0.05,5
6,SFM01-2-2-3_201.jpg,0,103,,,0.05,8
7,SFM01-2-2-3_201.jpg,0,103,,,0.05,10
8,SFM01-2-2-3_201.jpg,12,30,0.28323718673949466,,0.1,3
9,SFM01-2-2-3_201.jpg,7,57,0.012032656991771456,,0.1,5
10,SFM01-2-2-3_201.jpg,1,95,,,0.1,8
11,SFM01-2-2-3_201.jpg,0,103,,,0.1,10
12,SFM01-2-2-3_201.jpg,10,9,0.5179314829651404,,0.2,3
13,SFM01-2-2-3_201.jpg,8,17,0.47247131141017484,,0.2,5
14,SFM01-2-2-3_201.jpg,4,51,0.17412375175940964,,0.2,8
15,SFM01-2-2-3_201.jpg,3,66,0.023669262355036216,,0.2,10
16,SFM01-2-2-3_201.jpg,8,6,0.5698077251451933,,0.3,3
17,SFM01-2-2-3_201.jpg,9,6,0.5865051764123324,,0.3,5
18,SFM01-2-2-3_201.jpg,4,43,0.27531782956873463,,0.3,8
19,SFM01-2-2-3_201.jpg,3,53,0.2196593184779751,,0.3,10
20,SFM01-2-2-3_201.jpg,3,2,0.28486335953430963,,0.4,3
21,SFM01-2-2-3_201.jpg,4,2,0.5088553544755501,,0.4,5
22,SFM01-2-2-3_201.jpg,3,11,0.46639000252491597,,0.4,8
23,SFM01-2-2-3_201.jpg,4,22,0.3350599803213882,,0.4,10
24,SFM01-2-2-3_201.jpg,3,2,0.28486335953430963,,0.5,3
25,SFM01-2-2-3_201.jpg,4,2,0.5088553544755501,,0.5,5
26,SFM01-2-2-3_201.jpg,3,9,0.5065060251685954,,0.5,8
27,SFM01-2-2-3_201.jpg,3,10,0.4881149611508394,,0.5,10
0,SFM01-2-2-3_213.jpg,1,43,,,0.01,3
1,SFM01-2-2-3_213.jpg,0,47,,,0.01,5
2,SFM01-2-2-3_213.jpg,0,47,,,0.01,8
3,SFM01-2-2-3_213.jpg,0,47,,,0.01,10
4,SFM01-2-2-3_213.jpg,3,20,0.3851672777588451,,0.05,3
5,SFM01-2-2-3_213.jpg,2,24,0.36115785063175776,,0.05,5
6,SFM01-2-2-3_213.jpg,1,29,,,0.05,8
7,SFM01-2-2-3_213.jpg,1,29,,,0.05,10
8,SFM01-2-2-3_213.jpg,4,14,0.591521230359336,,0.1,3
9,SFM01-2-2-3_213.jpg,3,18,0.46193602898811725,,0.1,5
10,SFM01-2-2-3_213.jpg,1,29,,,0.1,8
11,SFM01-2-2-3_213.jpg,1,29,,,0.1,10
12,SFM01-2-2-3_213.jpg,4,13,0.6265799006018672,,0.2,3
13,SFM01-2-2-3_213.jpg,3,17,0.49435112974466394,,0.2,5
14,SFM01-2-2-3_213.jpg,1,29,,,0.2,8
15,SFM01-2-2-3_213.jpg,1,29,,,0.2,10
16,SFM01-2-2-3_213.jpg,6,6,0.691634946879994,,0.3,3
17,SFM01-2-2-3_213.jpg,3,16,0.5262057601309525,,0.3,5
18,SFM01-2-2-3_213.jpg,1,29,,,0.3,8
19,SFM01-2-2-3_213.jpg,1,29,,,0.3,10
20,SFM01-2-2-3_213.jpg,5,1,0.6425698472965766,,0.4,3
21,SFM01-2-2-3_213.jpg,3,9,0.5535913429727649,,0.4,5
22,SFM01-2-2-3_213.jpg,2,20,0.5390682890432404,,0.4,8
23,SFM01-2-2-3_213.jpg,1,29,,,0.4,10
24,SFM01-2-2-3_213.jpg,4,1,0.6282110036656838,,0.5,3
25,SFM01-2-2-3_213.jpg,3,7,0.5931552209487015,,0.5,5
26,SFM01-2-2-3_213.jpg,2,14,0.548702699002431,,0.5,8
27,SFM01-2-2-3_213.jpg,2,15,0.5175739387305901,,0.5,10
0,SFM01-2-2-3_230.jpg,0,11,,,0.01,3
1,SFM01-2-2-3_230.jpg,0,11,,,0.01,5
2,SFM01-2-2-3_230.jpg,0,11,,,0.01,8
3,SFM01-2-2-3_230.jpg,0,11,,,0.01,10
4,SFM01-2-2-3_230.jpg,0,11,,,0.05,3
5,SFM01-2-2-3_230.jpg,0,11,,,0.05,5
6,SFM01-2-2-3_230.jpg,0,11,,,0.05,8
7,SFM01-2-2-3_230.jpg,0,11,,,0.05,10
8,SFM01-2-2-3_230.jpg,0,11,,,0.1,3
9,SFM01-2-2-3_230.jpg,0,11,,,0.1,5
10,SFM01-2-2-3_230.jpg,0,11,,,0.1,8
11,SFM01-2-2-3_230.jpg,0,11,,,0.1,10
12,SFM01-2-2-3_230.jpg,0,11,,,0.2,3
13,SFM01-2-2-3_230.jpg,0,11,,,0.2,5
14,SFM01-2-2-3_230.jpg,0,11,,,0.2,8
15,SFM01-2-2-3_230.jpg,0,11,,,0.2,10
16,SFM01-2-2-3_230.jpg,0,11,,,0.3,3
17,SFM01-2-2-3_230.jpg,0,11,,,0.3,5
18,SFM01-2-2-3_230.jpg,0,11,,,0.3,8
19,SFM01-2-2-3_230.jpg,0,11,,,0.3,10
20,SFM01-2-2-3_230.jpg,0,11,,,0.4,3
21,SFM01-2-2-3_230.jpg,0,11,,,0.4,5
22,SFM01-2-2-3_230.jpg,0,11,,,0.4,8
23,SFM01-2-2-3_230.jpg,0,11,,,0.4,10
24,SFM01-2-2-3_230.jpg,2,4,0.21275651096866596,,0.5,3
25,SFM01-2-2-3_230.jpg,0,11,,,0.5,5
26,SFM01-2-2-3_230.jpg,0,11,,,0.5,8
27,SFM01-2-2-3_230.jpg,0,11,,,0.5,10
0,SFM01-2-2-3_231.jpg,0,57,,,0.01,3
1,SFM01-2-2-3_231.jpg,0,57,,,0.01,5
2,SFM01-2-2-3_231.jpg,0,57,,,0.01,8
3,SFM01-2-2-3_231.jpg,0,57,,,0.01,10
4,SFM01-2-2-3_231.jpg,5,25,0.15430910809830978,,0.05,3
5,SFM01-2-2-3_231.jpg,2,37,0.11733518852171738,,0.05,5
6,SFM01-2-2-3_231.jpg,0,57,,,0.05,8
7,SFM01-2-2-3_231.jpg,0,57,,,0.05,10
8,SFM01-2-2-3_231.jpg,5,13,0.5534356860951066,,0.1,3
9,SFM01-2-2-3_231.jpg,4,16,0.49354899823530063,,0.1,5
10,SFM01-2-2-3_231.jpg,4,17,0.462365241494019,,0.1,8
11,SFM01-2-2-3_231.jpg,2,35,0.1833477392423212,,0.1,10
12,SFM01-2-2-3_231.jpg,5,12,0.5791835349153411,,0.2,3
13,SFM01-2-2-3_231.jpg,4,15,0.5187300468444839,,0.2,5
14,SFM01-2-2-3_231.jpg,4,15,0.5187300468444839,,0.2,8
15,SFM01-2-2-3_231.jpg,3,24,0.4620630287724613,,0.2,10
16,SFM01-2-2-3_231.jpg,5,8,0.5805392769311475,,0.3,3
17,SFM01-2-2-3_231.jpg,4,13,0.5223395773909234,,0.3,5
18,SFM01-2-2-3_231.jpg,4,14,0.5264622160558262,,0.3,8
19,SFM01-2-2-3_231.jpg,3,23,0.46653393840691093,,0.3,10
20,SFM01-2-2-3_231.jpg,2,8,0.6599760262103525,,0.4,3
21,SFM01-2-2-3_231.jpg,2,9,0.6271468412077553,,0.4,5
22,SFM01-2-2-3_231.jpg,2,9,0.6271468412077553,,0.4,8
23,SFM01-2-2-3_231.jpg,3,10,0.4884197650630257,,0.4,10
24,SFM01-2-2-3_231.jpg,2,8,0.6599760262103525,,0.5,3
25,SFM01-2-2-3_231.jpg,2,8,0.6599760262103525,,0.5,5
26,SFM01-2-2-3_231.jpg,2,8,0.6599760262103525,,0.5,8
27,SFM01-2-2-3_231.jpg,2,8,0.6599760262103525,,0.5,10
0,SFM01-2-2-3_237.jpg,2,18,-0.1830887082242974,,0.01,3
1,SFM01-2-2-3_237.jpg,0,25,,,0.01,5
2,SFM01-2-2-3_237.jpg,0,25,,,0.01,8
3,SFM01-2-2-3_237.jpg,0,25,,,0.01,10
4,SFM01-2-2-3_237.jpg,1,9,,,0.05,3
5,SFM01-2-2-3_237.jpg,1,9,,,0.05,5
6,SFM01-2-2-3_237.jpg,1,10,,,0.05,8
7,SFM01-2-2-3_237.jpg,1,10,,,0.05,10
8,SFM01-2-2-3_237.jpg,1,8,,,0.1,3
9,SFM01-2-2-3_237.jpg,1,8,,,0.1,5
10,SFM01-2-2-3_237.jpg,1,8,,,0.1,8
11,SFM01-2-2-3_237.jpg,1,8,,,0.1,10
12,SFM01-2-2-3_237.jpg,1,7,,,0.2,3
13,SFM01-2-2-3_237.jpg,1,7,,,0.2,5
14,SFM01-2-2-3_237.jpg,1,7,,,0.2,8
15,SFM01-2-2-3_237.jpg,1,7,,,0.2,10
16,SFM01-2-2-3_237.jpg,1,7,,,0.3,3
17,SFM01-2-2-3_237.jpg,1,7,,,0.3,5
18,SFM01-2-2-3_237.jpg,1,7,,,0.3,8
19,SFM01-2-2-3_237.jpg,1,7,,,0.3,10
20,SFM01-2-2-3_237.jpg,1,7,,,0.4,3
21,SFM01-2-2-3_237.jpg,1,7,,,0.4,5
22,SFM01-2-2-3_237.jpg,1,7,,,0.4,8
23,SFM01-2-2-3_237.jpg,1,7,,,0.4,10
24,SFM01-2-2-3_237.jpg,2,3,0.8312785204369245,,0.5,3
25,SFM01-2-2-3_237.jpg,1,7,,,0.5,5
26,SFM01-2-2-3_237.jpg,1,7,,,0.5,8
27,SFM01-2-2-3_237.jpg,1,7,,,0.5,10
0,SFM01-2-2-3_252.jpg,0,31,,,0.01,3
1,SFM01-2-2-3_252.jpg,0,31,,,0.01,5
2,SFM01-2-2-3_252.jpg,0,31,,,0.01,8
3,SFM01-2-2-3_252.jpg,0,31,,,0.01,10
4,SFM01-2-2-3_252.jpg,1,27,,,0.05,3
5,SFM01-2-2-3_252.jpg,0,31,,,0.05,5
6,SFM01-2-2-3_252.jpg,0,31,,,0.05,8
7,SFM01-2-2-3_252.jpg,0,31,,,0.05,10
8,SFM01-2-2-3_252.jpg,5,8,0.4791643977855334,,0.1,3
9,SFM01-2-2-3_252.jpg,2,20,0.08865786399330639,,0.1,5
10,SFM01-2-2-3_252.jpg,0,31,,,0.1,8
11,SFM01-2-2-3_252.jpg,0,31,,,0.1,10
12,SFM01-2-2-3_252.jpg,5,5,0.6182194864313929,,0.2,3
13,SFM01-2-2-3_252.jpg,4,9,0.4319746233239781,,0.2,5
14,SFM01-2-2-3_252.jpg,0,31,,,0.2,8
15,SFM01-2-2-3_252.jpg,0,31,,,0.2,10
16,SFM01-2-2-3_252.jpg,4,5,0.5654174420870579,,0.3,3
17,SFM01-2-2-3_252.jpg,3,9,0.3889033321692199,,0.3,5
18,SFM01-2-2-3_252.jpg,0,31,,,0.3,8
19,SFM01-2-2-3_252.jpg,0,31,,,0.3,10
20,SFM01-2-2-3_252.jpg,4,5,0.5654174420870579,,0.4,3
21,SFM01-2-2-3_252.jpg,3,9,0.3889033321692199,,0.4,5
22,SFM01-2-2-3_252.jpg,1,20,,,0.4,8
23,SFM01-2-2-3_252.jpg,1,21,,,0.4,10
24,SFM01-2-2-3_252.jpg,3,5,0.46368852850175507,,0.5,3
25,SFM01-2-2-3_252.jpg,3,5,0.46368852850175507,,0.5,5
26,SFM01-2-2-3_252.jpg,2,11,0.39167595040962416,,0.5,8
27,SFM01-2-2-3_252.jpg,1,20,,,0.5,10
0,SFM01-2-2-3_253.jpg,0,56,,,0.01,3
1,SFM01-2-2-3_253.jpg,0,56,,,0.01,5
2,SFM01-2-2-3_253.jpg,0,56,,,0.01,8
3,SFM01-2-2-3_253.jpg,0,56,,,0.01,10
4,SFM01-2-2-3_253.jpg,6,27,0.130980249999004,,0.05,3
5,SFM01-2-2-3_253.jpg,3,40,-0.08522187764765587,,0.05,5
6,SFM01-2-2-3_253.jpg,0,56,,,0.05,8
7,SFM01-2-2-3_253.jpg,0,56,,,0.05,10
8,SFM01-2-2-3_253.jpg,7,12,0.5075004929698117,,0.1,3
9,SFM01-2-2-3_253.jpg,5,25,0.21526959820103622,,0.1,5
10,SFM01-2-2-3_253.jpg,0,56,,,0.1,8
11,SFM01-2-2-3_253.jpg,0,56,,,0.1,10
12,SFM01-2-2-3_253.jpg,6,8,0.629480260797803,,0.2,3
13,SFM01-2-2-3_253.jpg,6,8,0.629480260797803,,0.2,5
14,SFM01-2-2-3_253.jpg,2,34,0.19777925537160362,,0.2,8
15,SFM01-2-2-3_253.jpg,0,56,,,0.2,10
16,SFM01-2-2-3_253.jpg,6,8,0.629480260797803,,0.3,3
17,SFM01-2-2-3_253.jpg,6,8,0.629480260797803,,0.3,5
18,SFM01-2-2-3_253.jpg,2,33,0.2221107390124213,,0.3,8
19,SFM01-2-2-3_253.jpg,1,41,,,0.3,10
20,SFM01-2-2-3_253.jpg,6,7,0.6499216213419933,,0.4,3
21,SFM01-2-2-3_253.jpg,6,7,0.6499216213419933,,0.4,5
22,SFM01-2-2-3_253.jpg,2,33,0.2221107390124213,,0.4,8
23,SFM01-2-2-3_253.jpg,1,41,,,0.4,10
24,SFM01-2-2-3_253.jpg,5,6,0.6233383117388044,,0.5,3
25,SFM01-2-2-3_253.jpg,5,6,0.6233383117388044,,0.5,5
26,SFM01-2-2-3_253.jpg,3,20,0.3396949241434338,,0.5,8
27,SFM01-2-2-3_253.jpg,1,41,,,0.5,10
0,SFM01-2-2-3_254.jpg,0,32,,,0.01,3
1,SFM01-2-2-3_254.jpg,0,32,,,0.01,5
2,SFM01-2-2-3_254.jpg,0,32,,,0.01,8
3,SFM01-2-2-3_254.jpg,0,32,,,0.01,10
4,SFM01-2-2-3_254.jpg,1,29,,,0.05,3
5,SFM01-2-2-3_254.jpg,0,32,,,0.05,5
6,SFM01-2-2-3_254.jpg,0,32,,,0.05,8
7,SFM01-2-2-3_254.jpg,0,32,,,0.05,10
8,SFM01-2-2-3_254.jpg,1,25,,,0.1,3
9,SFM01-2-2-3_254.jpg,1,25,,,0.1,5
10,SFM01-2-2-3_254.jpg,0,32,,,0.1,8
11,SFM01-2-2-3_254.jpg,0,32,,,0.1,10
12,SFM01-2-2-3_254.jpg,2,21,0.14545085707315042,,0.2,3
13,SFM01-2-2-3_254.jpg,1,24,,,0.2,5
14,SFM01-2-2-3_254.jpg,1,24,,,0.2,8
15,SFM01-2-2-3_254.jpg,0,32,,,0.2,10
16,SFM01-2-2-3_254.jpg,2,21,0.14545085707315042,,0.3,3
17,SFM01-2-2-3_254.jpg,1,24,,,0.3,5
18,SFM01-2-2-3_254.jpg,1,24,,,0.3,8
19,SFM01-2-2-3_254.jpg,0,32,,,0.3,10
20,SFM01-2-2-3_254.jpg,3,16,0.23716988712892392,,0.4,3
21,SFM01-2-2-3_254.jpg,1,24,,,0.4,5
22,SFM01-2-2-3_254.jpg,1,24,,,0.4,8
23,SFM01-2-2-3_254.jpg,0,32,,,0.4,10
24,SFM01-2-2-3_254.jpg,4,13,0.2659926374085195,,0.5,3
25,SFM01-2-2-3_254.jpg,2,19,0.26210966994406515,,0.5,5
26,SFM01-2-2-3_254.jpg,1,24,,,0.5,8
27,SFM01-2-2-3_254.jpg,0,32,,,0.5,10
0,SFM01-2-2-3_256.jpg,0,6,,,0.01,3
1,SFM01-2-2-3_256.jpg,0,6,,,0.01,5
2,SFM01-2-2-3_256.jpg,0,6,,,0.01,8
3,SFM01-2-2-3_256.jpg,0,6,,,0.01,10
4,SFM01-2-2-3_256.jpg,0,6,,,0.05,3
5,SFM01-2-2-3_256.jpg,0,6,,,0.05,5
6,SFM01-2-2-3_256.jpg,0,6,,,0.05,8
7,SFM01-2-2-3_256.jpg,0,6,,,0.05,10
8,SFM01-2-2-3_256.jpg,0,6,,,0.1,3
9,SFM01-2-2-3_256.jpg,0,6,,,0.1,5
10,SFM01-2-2-3_256.jpg,0,6,,,0.1,8
11,SFM01-2-2-3_256.jpg,0,6,,,0.1,10
12,SFM01-2-2-3_256.jpg,0,6,,,0.2,3
13,SFM01-2-2-3_256.jpg,0,6,,,0.2,5
14,SFM01-2-2-3_256.jpg,0,6,,,0.2,8
15,SFM01-2-2-3_256.jpg,0,6,,,0.2,10
16,SFM01-2-2-3_256.jpg,0,6,,,0.3,3
17,SFM01-2-2-3_256.jpg,0,6,,,0.3,5
18,SFM01-2-2-3_256.jpg,0,6,,,0.3,8
19,SFM01-2-2-3_256.jpg,0,6,,,0.3,10
20,SFM01-2-2-3_256.jpg,0,6,,,0.4,3
21,SFM01-2-2-3_256.jpg,0,6,,,0.4,5
22,SFM01-2-2-3_256.jpg,0,6,,,0.4,8
23,SFM01-2-2-3_256.jpg,0,6,,,0.4,10
24,SFM01-2-2-3_256.jpg,0,6,,,0.5,3
25,SFM01-2-2-3_256.jpg,0,6,,,0.5,5
26,SFM01-2-2-3_256.jpg,0,6,,,0.5,8
27,SFM01-2-2-3_256.jpg,0,6,,,0.5,10
0,SFM01-2-2-3_257.jpg,0,57,,,0.01,3
1,SFM01-2-2-3_257.jpg,0,57,,,0.01,5
2,SFM01-2-2-3_257.jpg,0,57,,,0.01,8
3,SFM01-2-2-3_257.jpg,0,57,,,0.01,10
4,SFM01-2-2-3_257.jpg,1,49,,,0.05,3
5,SFM01-2-2-3_257.jpg,0,57,,,0.05,5
6,SFM01-2-2-3_257.jpg,0,57,,,0.05,8
7,SFM01-2-2-3_257.jpg,0,57,,,0.05,10
8,SFM01-2-2-3_257.jpg,3,41,-0.05129545398210478,,0.1,3
9,SFM01-2-2-3_257.jpg,1,48,,,0.1,5
10,SFM01-2-2-3_257.jpg,1,49,,,0.1,8
11,SFM01-2-2-3_257.jpg,0,57,,,0.1,10
12,SFM01-2-2-3_257.jpg,5,31,0.06083694633840861,,0.2,3
13,SFM01-2-2-3_257.jpg,2,42,-0.05122231034717987,,0.2,5
14,SFM01-2-2-3_257.jpg,1,48,,,0.2,8
15,SFM01-2-2-3_257.jpg,0,57,,,0.2,10
16,SFM01-2-2-3_257.jpg,5,26,0.17127454937673467,,0.3,3
17,SFM01-2-2-3_257.jpg,3,35,0.10072360775888846,,0.3,5
18,SFM01-2-2-3_257.jpg,1,48,,,0.3,8
19,SFM01-2-2-3_257.jpg,0,57,,,0.3,10
20,SFM01-2-2-3_257.jpg,3,23,0.18110432491257158,,0.4,3
21,SFM01-2-2-3_257.jpg,3,26,0.11024958733001122,,0.4,5
22,SFM01-2-2-3_257.jpg,1,39,,,0.4,8
23,SFM01-2-2-3_257.jpg,1,41,,,0.4,10
24,SFM01-2-2-3_257.jpg,3,18,0.34634521662174456,,0.5,3
25,SFM01-2-2-3_257.jpg,2,22,0.30356288487692706,,0.5,5
26,SFM01-2-2-3_257.jpg,1,30,,,0.5,8
27,SFM01-2-2-3_257.jpg,1,37,,,0.5,10
0,SFM01-extra_114.jpg,0,6,,,0.01,3
1,SFM01-extra_114.jpg,0,6,,,0.01,5
2,SFM01-extra_114.jpg,0,6,,,0.01,8
3,SFM01-extra_114.jpg,0,6,,,0.01,10
4,SFM01-extra_114.jpg,0,6,,,0.05,3
5,SFM01-extra_114.jpg,0,6,,,0.05,5
6,SFM01-extra_114.jpg,0,6,,,0.05,8
7,SFM01-extra_114.jpg,0,6,,,0.05,10
8,SFM01-extra_114.jpg,0,6,,,0.1,3
9,SFM01-extra_114.jpg,0,6,,,0.1,5
10,SFM01-extra_114.jpg,0,6,,,0.1,8
11,SFM01-extra_114.jpg,0,6,,,0.1,10
12,SFM01-extra_114.jpg,1,2,,,0.2,3
13,SFM01-extra_114.jpg,0,6,,,0.2,5
14,SFM01-extra_114.jpg,0,6,,,0.2,8
15,SFM01-extra_114.jpg,0,6,,,0.2,10
16,SFM01-extra_114.jpg,1,2,,,0.3,3
17,SFM01-extra_114.jpg,0,6,,,0.3,5
18,SFM01-extra_114.jpg,0,6,,,0.3,8
19,SFM01-extra_114.jpg,0,6,,,0.3,10
20,SFM01-extra_114.jpg,1,2,,,0.4,3
21,SFM01-extra_114.jpg,0,6,,,0.4,5
22,SFM01-extra_114.jpg,0,6,,,0.4,8
23,SFM01-extra_114.jpg,0,6,,,0.4,10
24,SFM01-extra_114.jpg,1,2,,,0.5,3
25,SFM01-extra_114.jpg,0,6,,,0.5,5
26,SFM01-extra_114.jpg,0,6,,,0.5,8
27,SFM01-extra_114.jpg,0,6,,,0.5,10
0,SFM01-extra_115.jpg,0,6,,,0.01,3
1,SFM01-extra_115.jpg,0,6,,,0.01,5
2,SFM01-extra_115.jpg,0,6,,,0.01,8
3,SFM01-extra_115.jpg,0,6,,,0.01,10
4,SFM01-extra_115.jpg,0,6,,,0.05,3
5,SFM01-extra_115.jpg,0,6,,,0.05,5
6,SFM01-extra_115.jpg,0,6,,,0.05,8
7,SFM01-extra_115.jpg,0,6,,,0.05,10
8,SFM01-extra_115.jpg,0,6,,,0.1,3
9,SFM01-extra_115.jpg,0,6,,,0.1,5
10,SFM01-extra_115.jpg,0,6,,,0.1,8
11,SFM01-extra_115.jpg,0,6,,,0.1,10
12,SFM01-extra_115.jpg,0,6,,,0.2,3
13,SFM01-extra_115.jpg,0,6,,,0.2,5
14,SFM01-extra_115.jpg,0,6,,,0.2,8
15,SFM01-extra_115.jpg,0,6,,,0.2,10
16,SFM01-extra_115.jpg,0,6,,,0.3,3
17,SFM01-extra_115.jpg,0,6,,,0.3,5
18,SFM01-extra_115.jpg,0,6,,,0.3,8
19,SFM01-extra_115.jpg,0,6,,,0.3,10
20,SFM01-extra_115.jpg,0,6,,,0.4,3
21,SFM01-extra_115.jpg,0,6,,,0.4,5
22,SFM01-extra_115.jpg,0,6,,,0.4,8
23,SFM01-extra_115.jpg,0,6,,,0.4,10
24,SFM01-extra_115.jpg,0,6,,,0.5,3
25,SFM01-extra_115.jpg,0,6,,,0.5,5
26,SFM01-extra_115.jpg,0,6,,,0.5,8
27,SFM01-extra_115.jpg,0,6,,,0.5,10
0,SFM01-extra_98.jpg,0,18,,,0.01,3
1,SFM01-extra_98.jpg,0,18,,,0.01,5
2,SFM01-extra_98.jpg,0,18,,,0.01,8
3,SFM01-extra_98.jpg,0,18,,,0.01,10
4,SFM01-extra_98.jpg,0,18,,,0.05,3
5,SFM01-extra_98.jpg,0,18,,,0.05,5
6,SFM01-extra_98.jpg,0,18,,,0.05,8
7,SFM01-extra_98.jpg,0,18,,,0.05,10
8,SFM01-extra_98.jpg,2,8,-0.09211942797766699,,0.1,3
9,SFM01-extra_98.jpg,1,12,,,0.1,5
10,SFM01-extra_98.jpg,0,18,,,0.1,8
11,SFM01-extra_98.jpg,0,18,,,0.1,10
12,SFM01-extra_98.jpg,1,5,,,0.2,3
13,SFM01-extra_98.jpg,1,6,,,0.2,5
14,SFM01-extra_98.jpg,1,8,,,0.2,8
15,SFM01-extra_98.jpg,1,8,,,0.2,10
16,SFM01-extra_98.jpg,1,5,,,0.3,3
17,SFM01-extra_98.jpg,1,5,,,0.3,5
18,SFM01-extra_98.jpg,1,5,,,0.3,8
19,SFM01-extra_98.jpg,1,5,,,0.3,10
20,SFM01-extra_98.jpg,1,3,,,0.4,3
21,SFM01-extra_98.jpg,1,4,,,0.4,5
22,SFM01-extra_98.jpg,1,4,,,0.4,8
23,SFM01-extra_98.jpg,1,4,,,0.4,10
24,SFM01-extra_98.jpg,1,3,,,0.5,3
25,SFM01-extra_98.jpg,1,3,,,0.5,5
26,SFM01-extra_98.jpg,1,4,,,0.5,8
27,SFM01-extra_98.jpg,1,4,,,0.5,10
0,SRL01-1-1_112.jpg,0,11,,,0.01,3
1,SRL01-1-1_112.jpg,0,11,,,0.01,5
2,SRL01-1-1_112.jpg,0,11,,,0.01,8
3,SRL01-1-1_112.jpg,0,11,,,0.01,10
4,SRL01-1-1_112.jpg,0,11,,,0.05,3
5,SRL01-1-1_112.jpg,0,11,,,0.05,5
6,SRL01-1-1_112.jpg,0,11,,,0.05,8
7,SRL01-1-1_112.jpg,0,11,,,0.05,10
8,SRL01-1-1_112.jpg,0,11,,,0.1,3
9,SRL01-1-1_112.jpg,0,11,,,0.1,5
