,image_name_x,subject_id,Median0s,Mean0s,Max0s,Std0s,Median.r,Mean.r,Mode0s,subspecies,island,site_name,subject_group,image_name_y,presence_absence,count_male-lek,count_male-no-lek,count_others,count_partial,count_total,quality,condition,comment
123,FSCA02-1_73.jpg,72339817,1.0,1.105263158,2,0.315301768,1,1,1,A. c. venustissimus,Floreana,South Coast A,South Coast A,FSCA02-1_73.jpg,Y,0,1,1,0,2,Good,Visible,
124,FSCA02-2_67.jpg,72339900,2.0,2.363636364,6,1.433368569,2,2,2,A. c. venustissimus,Floreana,South Coast A,South Coast A,FSCA02-2_67.jpg,Y,0,1,1,0,2,Bad,Hard,
125,FSCA03-2_144.jpg,72340255,1.0,1.2,2,0.447213595,1,1,1,A. c. venustissimus,Floreana,South Coast A,South Coast A,FSCA03-2_144.jpg,Y,0,1,0,0,1,Bad,Hard,
126,FSCA04_120.jpg,72340425,1.0,1.0,1,0.0,1,1,1,A. c. venustissimus,Floreana,South Coast A,South Coast A,FSCA04_120.jpg,Y,0,0,1,1,1,Good,Hard,
127,FSCE-1.1-1_69.jpg,72340273,1.0,1.0,1,0.0,1,1,1,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.1-1_69.jpg,Y,0,1,0,0,1,Good,Visible,
128,FSCE-1.1-1_76.jpg,72340287,1.0,1.6,3,0.894427191,1,2,1,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.1-1_76.jpg,Y,0,0,1,0,1,Good,Hard,
129,FSCE-1.1-2_72.jpg,72340444,1.0,1.0,1,0.0,1,1,1,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.1-2_72.jpg,Y,0,1,0,0,1,Good,Visible,
130,FSCE-1.2-1_14.jpg,72340476,1.0,1.071428571,2,0.267261242,1,1,1,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-1_14.jpg,Y,0,1,0,0,1,Good,Visible,
131,FSCE-1.2-1_51.jpg,72340532,1.0,1.235294118,2,0.437237316,1,1,1,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-1_51.jpg,Y,0,1,1,0,2,Good,Visible,
132,FSCE-1.2-1_56.jpg,72340542,1.0,1.0,1,0.0,1,1,1,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-1_56.jpg,Y,0,1,0,0,1,Good,Visible,
133,FSCE-1.2-2_18.jpg,72340564,1.0,1.6,3,0.894427191,1,2,1,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-2_18.jpg,Y,0,1,0,0,1,Good,Hard,
134,FSCE-1.2-2_33.jpg,72340594,2.0,1.7,2,0.483045892,2,2,2,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-2_33.jpg,Y,0,1,0,0,1,Good,Visible,
135,FSCE-1.2-2_41.jpg,72340609,1.0,1.0,1,0.0,1,1,1,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-2_41.jpg,Y,0,0,1,0,1,Good,Visible,
136,FSCE-1.2-2_43.jpg,72340613,2.0,1.8,2,0.414039336,2,2,2,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-2_43.jpg,Y,0,0,2,0,2,Good,Visible,
137,FSCE-1.2-2_45.jpg,72340617,3.0,3.083333333,4,0.668557923,3,3,3,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-2_45.jpg,Y,0,0,4,0,4,Good,Visible,consensus: 4 others
138,FSCE-1.2-2_47.jpg,72340621,1.0,1.142857143,2,0.377964473,1,1,1,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-2_47.jpg,Y,0,0,1,0,1,Good,Hard,
139,FSCE-1.2-2_56.jpg,72340647,1.0,1.105263158,2,0.315301768,1,1,1,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-2_56.jpg,Y,0,1,0,0,1,Good,Visible,
140,FSCE-1.2-2_58.jpg,72340652,1.0,1.0,1,0.0,1,1,1,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-2_58.jpg,Y,0,1,0,0,1,Good,Visible,
141,FSCE-1.2-2_61.jpg,72340657,1.0,1.0,1,0.0,1,1,1,A. c. venustissimus,Floreana,South Coast E,South Coast E,FSCE-1.2-2_61.jpg,Y,0,0,0,1,0,Good,Visible,
142,FSCI01-1_131.jpg,72340808,1.0,1.066666667,2,0.25819889,1,1,1,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-1_131.jpg,Y,0,0,0,1,0,Good,Visible,
143,FSCI01-1_150.jpg,72340838,1.0,1.0,1,0.0,1,1,1,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-1_150.jpg,Y,0,0,1,0,1,Good,Visible,
144,FSCI01-1_153.jpg,72340843,3.0,3.0,3,0.0,3,3,3,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-1_153.jpg,Y,0,0,3,0,3,Good,Visible,consensus: 3 males no lek
145,FSCI01-1_201.jpg,72340891,2.0,1.947368421,3,0.404651319,2,2,2,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-1_201.jpg,Y,0,1,1,0,2,Good,Visible,
146,FSCI01-1_232.jpg,72340918,1.0,1.55,7,1.35627198,1,2,1,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-1_232.jpg,Y,0,1,1,0,2,Good,Visible,
147,FSCI01-2_286.jpg,72341093,1.0,1.0,1,0.0,1,1,1,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-2_286.jpg,Y,0,0,1,0,1,Good,Visible,
148,FSCI01-2_396.jpg,72341112,1.0,1.0625,2,0.25,1,1,1,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-2_396.jpg,Y,0,0,1,0,1,Bad,Visible,
149,FSCI01-2_457.jpg,72341128,3.0,2.619047619,4,0.589592272,3,3,3,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-2_457.jpg,Y,0,3,0,0,3,Good,Visible,
150,FSCI01-2_522.jpg,72341166,2.0,2.125,3,0.806225775,2,2,3,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-2_522.jpg,Y,0,2,1,0,3,Good,Visible,
151,FSCI01-2_542.jpg,72341179,2.0,2.428571429,6,1.718249386,2,2,2,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-2_542.jpg,Y,0,0,0,2,0,Good,Visible,
152,FSCI01-2_559.jpg,72341196,1.0,1.230769231,2,0.43852901,1,1,1,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-2_559.jpg,Y,0,0,1,0,1,Good,Visible,
153,FSCI01-2_585.jpg,72341216,1.0,1.0,1,0.0,1,1,1,A. c. venustissimus,Floreana,South Coast I,South Coast I,FSCI01-2_585.jpg,Y,0,0,1,0,1,Good,Visible,
154,FSCJ01_100.jpg,72341236,5.0,4.85,6,0.489360485,5,5,5,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ01_100.jpg,Y,0,5,0,0,5,Good,Visible,
155,FSCJ01_140.jpg,72341273,2.0,2.0,3,0.426401433,2,2,2,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ01_140.jpg,Y,0,0,3,0,3,Good,Hard,
156,FSCJ01_205.jpg,72341302,10.0,9.894736842,17,2.664472782,10,10,10,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ01_205.jpg,Y,1,1,10,0,12,Good,Visible,
157,FSCJ01_206.jpg,72341303,1.0,1.25,2,0.5,1,1,1,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ01_206.jpg,Y,0,0,0,1,0,Good,Visible,
158,FSCJ02-1_155.jpg,72341406,1.0,1.0,1,0.0,1,1,1,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-1_155.jpg,Y,0,0,1,0,1,Good,Visible,
159,FSCJ02-1_156.jpg,72341407,1.0,1.0,1,0.0,1,1,1,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-1_156.jpg,Y,0,1,0,0,1,Good,Visible,
160,FSCJ02-1_34.jpg,72341427,1.0,1.0,1,0.0,1,1,1,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-1_34.jpg,Y,0,0,1,0,1,Good,Visible,
161,FSCJ02-1_43.jpg,72341431,1.0,1.0,1,0.0,1,1,1,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-1_43.jpg,Y,0,0,1,0,1,Good,Hard,
162,FSCJ02-1_83.jpg,72341453,6.0,5.714285714,7,0.717137166,6,6,6,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-1_83.jpg,Y,0,1,4,1,5,Good,Visible,
163,FSCJ02-2_208.jpg,72341545,4.0,3.944444444,4,0.23570226,4,4,4,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-2_208.jpg,Y,1,0,3,0,4,Bad,Visible,
164,FSCJ02-2_220.jpg,72341559,1.0,1.25,5,0.910465468,1,1,1,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-2_220.jpg,Y,0,0,1,0,1,Good,Visible,
165,FSCJ02-2_233.jpg,72341570,1.0,1.333333333,4,1.0,1,1,1,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-2_233.jpg,Y,0,0,1,0,1,Good,Visible,
166,FSCJ02-2_243.jpg,72341576,1.0,1.533333333,4,0.833809388,1,2,1,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-2_243.jpg,Y,0,0,3,1,3,Good,Hard,
167,FSCJ02-2_269.jpg,72341593,4.0,5.052631579,13,2.895853054,4,5,5,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-2_269.jpg,Y,0,0,5,0,5,Bad,Visible,
168,FSCJ02-2_93.jpg,72341627,1.0,1.047619048,2,0.21821789,1,1,1,A. c. venustissimus,Floreana,South Coast J,South Coast J,FSCJ02-2_93.jpg,Y,0,1,0,0,1,Good,Visible,
