,dbscan_count,dbscan_noise,dbscan_silouette_score,dbscan_BIC_score,image_name,eps,min_samples
18,0,20,,,ESCB-2.1-1_89.jpg,0.3,8
19,0,20,,,ESCB-2.1-1_89.jpg,0.3,10
20,2,11,0.10418045915011445,-197.42226694631933,ESCB-2.1-1_89.jpg,0.4,3
21,1,14,,,ESCB-2.1-1_89.jpg,0.4,5
22,0,20,,,ESCB-2.1-1_89.jpg,0.4,8
23,0,20,,,ESCB-2.1-1_89.jpg,0.4,10
24,1,8,,,ESCB-2.1-1_89.jpg,0.5,3
25,1,10,,,ESCB-2.1-1_89.jpg,0.5,5
26,0,20,,,ESCB-2.1-1_89.jpg,0.5,8
27,0,20,,,ESCB-2.1-1_89.jpg,0.5,10
0,0,9,,,ESCB-2.1-2_111.jpg,0.01,3
1,0,9,,,ESCB-2.1-2_111.jpg,0.01,5
2,0,9,,,ESCB-2.1-2_111.jpg,0.01,8
3,0,9,,,ESCB-2.1-2_111.jpg,0.01,10
4,1,5,,,ESCB-2.1-2_111.jpg,0.05,3
5,0,9,,,ESCB-2.1-2_111.jpg,0.05,5
6,0,9,,,ESCB-2.1-2_111.jpg,0.05,8
7,0,9,,,ESCB-2.1-2_111.jpg,0.05,10
8,1,5,,,ESCB-2.1-2_111.jpg,0.1,3
9,0,9,,,ESCB-2.1-2_111.jpg,0.1,5
10,0,9,,,ESCB-2.1-2_111.jpg,0.1,8
11,0,9,,,ESCB-2.1-2_111.jpg,0.1,10
12,1,2,,,ESCB-2.1-2_111.jpg,0.2,3
13,1,2,,,ESCB-2.1-2_111.jpg,0.2,5
14,0,9,,,ESCB-2.1-2_111.jpg,0.2,8
15,0,9,,,ESCB-2.1-2_111.jpg,0.2,10
16,1,2,,,ESCB-2.1-2_111.jpg,0.3,3
17,1,2,,,ESCB-2.1-2_111.jpg,0.3,5
18,0,9,,,ESCB-2.1-2_111.jpg,0.3,8
19,0,9,,,ESCB-2.1-2_111.jpg,0.3,10
20,1,2,,,ESCB-2.1-2_111.jpg,0.4,3
21,1,2,,,ESCB-2.1-2_111.jpg,0.4,5
22,0,9,,,ESCB-2.1-2_111.jpg,0.4,8
23,0,9,,,ESCB-2.1-2_111.jpg,0.4,10
24,1,2,,,ESCB-2.1-2_111.jpg,0.5,3
25,1,2,,,ESCB-2.1-2_111.jpg,0.5,5
26,0,9,,,ESCB-2.1-2_111.jpg,0.5,8
27,0,9,,,ESCB-2.1-2_111.jpg,0.5,10
0,0,17,,,ESCB-2.1-2_118.jpg,0.01,3
1,0,17,,,ESCB-2.1-2_118.jpg,0.01,5
2,0,17,,,ESCB-2.1-2_118.jpg,0.01,8
3,0,17,,,ESCB-2.1-2_118.jpg,0.01,10
4,0,17,,,ESCB-2.1-2_118.jpg,0.05,3
5,0,17,,,ESCB-2.1-2_118.jpg,0.05,5
6,0,17,,,ESCB-2.1-2_118.jpg,0.05,8
7,0,17,,,ESCB-2.1-2_118.jpg,0.05,10
8,1,13,,,ESCB-2.1-2_118.jpg,0.1,3
9,0,17,,,ESCB-2.1-2_118.jpg,0.1,5
10,0,17,,,ESCB-2.1-2_118.jpg,0.1,8
11,0,17,,,ESCB-2.1-2_118.jpg,0.1,10
12,1,6,,,ESCB-2.1-2_118.jpg,0.2,3
13,1,10,,,ESCB-2.1-2_118.jpg,0.2,5
14,0,17,,,ESCB-2.1-2_118.jpg,0.2,8
15,0,17,,,ESCB-2.1-2_118.jpg,0.2,10
16,1,3,,,ESCB-2.1-2_118.jpg,0.3,3
17,1,4,,,ESCB-2.1-2_118.jpg,0.3,5
18,1,4,,,ESCB-2.1-2_118.jpg,0.3,8
19,1,6,,,ESCB-2.1-2_118.jpg,0.3,10
20,1,3,,,ESCB-2.1-2_118.jpg,0.4,3
21,1,3,,,ESCB-2.1-2_118.jpg,0.4,5
22,1,3,,,ESCB-2.1-2_118.jpg,0.4,8
23,1,3,,,ESCB-2.1-2_118.jpg,0.4,10
24,1,2,,,ESCB-2.1-2_118.jpg,0.5,3
25,1,2,,,ESCB-2.1-2_118.jpg,0.5,5
26,1,2,,,ESCB-2.1-2_118.jpg,0.5,8
27,1,3,,,ESCB-2.1-2_118.jpg,0.5,10
0,0,33,,,ESCB-2.1-2_37.jpg,0.01,3
1,0,33,,,ESCB-2.1-2_37.jpg,0.01,5
2,0,33,,,ESCB-2.1-2_37.jpg,0.01,8
3,0,33,,,ESCB-2.1-2_37.jpg,0.01,10
4,0,33,,,ESCB-2.1-2_37.jpg,0.05,3
5,0,33,,,ESCB-2.1-2_37.jpg,0.05,5
6,0,33,,,ESCB-2.1-2_37.jpg,0.05,8
7,0,33,,,ESCB-2.1-2_37.jpg,0.05,10
8,3,22,-0.4785532007729592,-457.5031989882382,ESCB-2.1-2_37.jpg,0.1,3
9,0,33,,,ESCB-2.1-2_37.jpg,0.1,5
10,0,33,,,ESCB-2.1-2_37.jpg,0.1,8
11,0,33,,,ESCB-2.1-2_37.jpg,0.1,10
12,3,17,-0.18772345131624363,-433.7689191604212,ESCB-2.1-2_37.jpg,0.2,3
13,1,28,,,ESCB-2.1-2_37.jpg,0.2,5
14,0,33,,,ESCB-2.1-2_37.jpg,0.2,8
15,0,33,,,ESCB-2.1-2_37.jpg,0.2,10
16,2,10,0.4021191725805986,-379.1690724643734,ESCB-2.1-2_37.jpg,0.3,3
17,3,12,-0.019060450512564466,-404.61715292254917,ESCB-2.1-2_37.jpg,0.3,5
18,0,33,,,ESCB-2.1-2_37.jpg,0.3,8
19,0,33,,,ESCB-2.1-2_37.jpg,0.3,10
20,3,6,0.4316295030700684,-358.8212301297608,ESCB-2.1-2_37.jpg,0.4,3
21,2,9,0.4635356846556128,-370.9466283673368,ESCB-2.1-2_37.jpg,0.4,5
22,1,24,,,ESCB-2.1-2_37.jpg,0.4,8
23,0,33,,,ESCB-2.1-2_37.jpg,0.4,10
24,3,4,0.4608388230814783,-349.0161510675534,ESCB-2.1-2_37.jpg,0.5,3
25,3,4,0.4608388230814783,-349.0161510675534,ESCB-2.1-2_37.jpg,0.5,5
26,2,10,0.4021191725805986,-379.1690724643734,ESCB-2.1-2_37.jpg,0.5,8
27,1,23,,,ESCB-2.1-2_37.jpg,0.5,10
0,0,46,,,ESCB-2.1-2_39.jpg,0.01,3
1,0,46,,,ESCB-2.1-2_39.jpg,0.01,5
2,0,46,,,ESCB-2.1-2_39.jpg,0.01,8
3,0,46,,,ESCB-2.1-2_39.jpg,0.01,10
4,1,43,,,ESCB-2.1-2_39.jpg,0.05,3
5,0,46,,,ESCB-2.1-2_39.jpg,0.05,5
6,0,46,,,ESCB-2.1-2_39.jpg,0.05,8
7,0,46,,,ESCB-2.1-2_39.jpg,0.05,10
8,6,21,0.00519270140464667,-522.1005928542027,ESCB-2.1-2_39.jpg,0.1,3
9,1,41,,,ESCB-2.1-2_39.jpg,0.1,5
10,0,46,,,ESCB-2.1-2_39.jpg,0.1,8
11,0,46,,,ESCB-2.1-2_39.jpg,0.1,10
12,4,9,0.5417623325038503,-491.7567391140073,ESCB-2.1-2_39.jpg,0.2,3
13,3,15,0.4639504476622191,-499.4034321128199,ESCB-2.1-2_39.jpg,0.2,5
14,1,38,,,ESCB-2.1-2_39.jpg,0.2,8
15,0,46,,,ESCB-2.1-2_39.jpg,0.2,10
16,4,8,0.5746127230336909,-489.9127245734911,ESCB-2.1-2_39.jpg,0.3,3
17,4,8,0.5746127230336909,-489.9127245734911,ESCB-2.1-2_39.jpg,0.3,5
18,2,21,0.2543720889731673,-521.7182323420909,ESCB-2.1-2_39.jpg,0.3,8
19,1,31,,,ESCB-2.1-2_39.jpg,0.3,10
20,4,5,0.6420219318180191,-491.69748795974226,ESCB-2.1-2_39.jpg,0.4,3
21,4,5,0.6420219318180191,-491.69748795974226,ESCB-2.1-2_39.jpg,0.4,5
22,2,16,0.4448454031975439,-504.57712171431444,ESCB-2.1-2_39.jpg,0.4,8
23,2,16,0.4448454031975439,-504.57712171431444,ESCB-2.1-2_39.jpg,0.4,10
24,4,3,0.689019639173983,-491.0737618192086,ESCB-2.1-2_39.jpg,0.5,3
25,4,3,0.689019639173983,-491.0737618192086,ESCB-2.1-2_39.jpg,0.5,5
26,2,14,0.48649254083954885,-518.2366752449107,ESCB-2.1-2_39.jpg,0.5,8
27,2,14,0.48649254083954885,-518.2366752449107,ESCB-2.1-2_39.jpg,0.5,10
0,0,6,,,ESCB-2.1-2_51.jpg,0.01,3
1,0,6,,,ESCB-2.1-2_51.jpg,0.01,5
2,0,6,,,ESCB-2.1-2_51.jpg,0.01,8
3,0,6,,,ESCB-2.1-2_51.jpg,0.01,10
4,0,6,,,ESCB-2.1-2_51.jpg,0.05,3
5,0,6,,,ESCB-2.1-2_51.jpg,0.05,5
6,0,6,,,ESCB-2.1-2_51.jpg,0.05,8
7,0,6,,,ESCB-2.1-2_51.jpg,0.05,10
8,0,6,,,ESCB-2.1-2_51.jpg,0.1,3
9,0,6,,,ESCB-2.1-2_51.jpg,0.1,5
10,0,6,,,ESCB-2.1-2_51.jpg,0.1,8
11,0,6,,,ESCB-2.1-2_51.jpg,0.1,10
12,0,6,,,ESCB-2.1-2_51.jpg,0.2,3
13,0,6,,,ESCB-2.1-2_51.jpg,0.2,5
14,0,6,,,ESCB-2.1-2_51.jpg,0.2,8
15,0,6,,,ESCB-2.1-2_51.jpg,0.2,10
16,0,6,,,ESCB-2.1-2_51.jpg,0.3,3
17,0,6,,,ESCB-2.1-2_51.jpg,0.3,5
18,0,6,,,ESCB-2.1-2_51.jpg,0.3,8
19,0,6,,,ESCB-2.1-2_51.jpg,0.3,10
20,0,6,,,ESCB-2.1-2_51.jpg,0.4,3
21,0,6,,,ESCB-2.1-2_51.jpg,0.4,5
22,0,6,,,ESCB-2.1-2_51.jpg,0.4,8
23,0,6,,,ESCB-2.1-2_51.jpg,0.4,10
24,0,6,,,ESCB-2.1-2_51.jpg,0.5,3
25,0,6,,,ESCB-2.1-2_51.jpg,0.5,5
26,0,6,,,ESCB-2.1-2_51.jpg,0.5,8
27,0,6,,,ESCB-2.1-2_51.jpg,0.5,10
0,0,6,,,ESCB-2.1-2_52.jpg,0.01,3
1,0,6,,,ESCB-2.1-2_52.jpg,0.01,5
2,0,6,,,ESCB-2.1-2_52.jpg,0.01,8
3,0,6,,,ESCB-2.1-2_52.jpg,0.01,10
4,0,6,,,ESCB-2.1-2_52.jpg,0.05,3
5,0,6,,,ESCB-2.1-2_52.jpg,0.05,5
6,0,6,,,ESCB-2.1-2_52.jpg,0.05,8
7,0,6,,,ESCB-2.1-2_52.jpg,0.05,10
8,0,6,,,ESCB-2.1-2_52.jpg,0.1,3
9,0,6,,,ESCB-2.1-2_52.jpg,0.1,5
10,0,6,,,ESCB-2.1-2_52.jpg,0.1,8
11,0,6,,,ESCB-2.1-2_52.jpg,0.1,10
12,1,3,,,ESCB-2.1-2_52.jpg,0.2,3
13,0,6,,,ESCB-2.1-2_52.jpg,0.2,5
14,0,6,,,ESCB-2.1-2_52.jpg,0.2,8
15,0,6,,,ESCB-2.1-2_52.jpg,0.2,10
16,1,3,,,ESCB-2.1-2_52.jpg,0.3,3
17,0,6,,,ESCB-2.1-2_52.jpg,0.3,5
18,0,6,,,ESCB-2.1-2_52.jpg,0.3,8
19,0,6,,,ESCB-2.1-2_52.jpg,0.3,10
20,1,1,,,ESCB-2.1-2_52.jpg,0.4,3
